FlightID(航班ID),Flight Date(航班日期),Flight,Departure Airport(起飞机场),Arrival Airport(降落机场),Planned Departure Time(计划起飞时间),Planned Arrival Time(计划降落时间),AircraftID(飞机ID),Aircraft Type(机型),Number of Passengers(旅客数),Number of Seats(座位数),Importance Factors(重要系数)
102397553,43160,8374,AIRPORT_71,AIRPORT_292,2428,2489,AC_20,TYPE_B,122,164,1
102382215,43160,8908,AIRPORT_108,AIRPORT_50,2430,2505,AC_84,TYPE_A,93,132,1
102352373,43160,8020,AIRPORT_192,AIRPORT_108,2430,2513,AC_38,TYPE_B,155,164,1
102396184,43160,8965,AIRPORT_57,AIRPORT_214,2433,2565,AC_103,TYPE_C,183,194,2
102333380,43160,8704,AIRPORT_248,AIRPORT_57,2434,2556,AC_22,TYPE_B,159,164,1
102376728,43160,8874,AIRPORT_98,AIRPORT_315,2434,2475,AC_117,TYPE_C,191,194,1
102326897,43160,8578,AIRPORT_145,AIRPORT_167,2435,2581,AC_18,TYPE_B,103,164,1
102334801,43160,8700,AIRPORT_163,AIRPORT_258,2435,3258,AC_158,TYPE_D,256,274,1
102356909,43160,8273,AIRPORT_150,AIRPORT_35,2437,2530,AC_92,TYPE_B,159,164,1
102314124,43160,8378,AIRPORT_293,AIRPORT_57,2438,2570,AC_64,TYPE_A,118,132,1
102325914,43160,8585,AIRPORT_57,AIRPORT_195,2438,2560,AC_121,TYPE_C,192,194,2
102369119,43160,8769,AIRPORT_290,AIRPORT_282,2439,2509,AC_85,TYPE_A,129,132,1
102333962,43160,8705,AIRPORT_57,AIRPORT_248,2440,2562,AC_16,TYPE_C,133,194,2
102389896,43160,8964,AIRPORT_214,AIRPORT_57,2443,2611,AC_35,TYPE_C,186,194,5
102377156,43160,8886,AIRPORT_206,AIRPORT_57,2444,2605,AC_36,TYPE_C,190,194,5
102385379,43160,8954,AIRPORT_269,AIRPORT_44,2444,2637,AC_127,TYPE_B,154,164,1
102313781,43160,8393,AIRPORT_50,AIRPORT_41,2446,2665,AC_139,TYPE_C,151,189,1
102341199,43160,8730,AIRPORT_98,AIRPORT_192,2450,2575,AC_151,TYPE_C,187,189,1
102316105,43160,8504,AIRPORT_158,AIRPORT_293,2453,2567,AC_24,TYPE_C,193,194,1
102376211,43160,8878,AIRPORT_126,AIRPORT_57,2455,2554,AC_25,TYPE_C,187,194,1
102359273,43160,8840,AIRPORT_119,AIRPORT_195,2460,2626,AC_113,TYPE_B,148,164,1
102323055,43160,8568,AIRPORT_311,AIRPORT_263,2462,2561,AC_157,TYPE_C,177,189,1
102334354,43160,8685,AIRPORT_150,AIRPORT_108,2462,2552,AC_150,TYPE_C,181,189,1
102382734,43160,8910,AIRPORT_8,AIRPORT_57,2465,3218,AC_87,TYPE_D,191,245,1
102360063,43160,8841,AIRPORT_57,AIRPORT_269,2465,2672,AC_21,TYPE_B,146,164,2
102327209,43160,8587,AIRPORT_290,AIRPORT_269,2467,2660,AC_28,TYPE_A,120,132,1
102325729,43160,8596,AIRPORT_26,AIRPORT_290,2467,2622,AC_156,TYPE_C,179,189,1
102361706,43160,8843,AIRPORT_57,AIRPORT_258,2468,2584,AC_105,TYPE_C,193,194,2
102353797,43160,8091,AIRPORT_50,AIRPORT_139,2471,2688,AC_89,TYPE_C,134,194,1
102368168,43160,8746,AIRPORT_35,AIRPORT_50,2477,2588,AC_72,TYPE_C,173,194,1
102340610,43160,8243,AIRPORT_150,AIRPORT_291,2477,2595,AC_115,TYPE_B,162,164,1
102314250,43160,8371,AIRPORT_57,AIRPORT_45,2478,2663,AC_60,TYPE_A,127,134,2
102312597,43160,8366,AIRPORT_45,AIRPORT_268,2482,2620,AC_96,TYPE_B,158,164,1
102343900,43160,8740,AIRPORT_311,AIRPORT_107,2482,2627,AC_118,TYPE_B,150,164,1
102330742,43160,8640,AIRPORT_158,AIRPORT_57,2486,2537,AC_77,TYPE_A,126,132,1
102327715,43160,8581,AIRPORT_107,AIRPORT_119,2486,2658,AC_143,TYPE_B,161,164,5
102384207,43160,8933,AIRPORT_57,AIRPORT_281,2486,2616,AC_23,TYPE_B,160,164,2
102372618,43160,8808,AIRPORT_228,AIRPORT_293,2489,2588,AC_63,TYPE_A,108,132,1
102365163,43160,8837,AIRPORT_286,AIRPORT_206,2490,2606,AC_134,TYPE_B,158,164,1
102331850,43160,8647,AIRPORT_57,AIRPORT_214,2490,2620,AC_52,TYPE_D,248,301,2
102386297,43160,8951,AIRPORT_108,AIRPORT_291,2491,2564,AC_10,TYPE_C,184,194,1
102380652,43160,8921,AIRPORT_50,AIRPORT_242,2494,2599,AC_56,TYPE_A,129,132,1
102328142,43160,8618,AIRPORT_109,AIRPORT_57,2495,2629,AC_104,TYPE_C,187,194,1
102377506,43160,8875,AIRPORT_107,AIRPORT_268,2497,2609,AC_107,TYPE_B,156,164,5
102332712,43160,8677,AIRPORT_290,AIRPORT_291,2498,2639,AC_79,TYPE_A,118,132,1
102330702,43160,8627,AIRPORT_57,AIRPORT_285,2504,2627,AC_62,TYPE_A,131,132,2
102357390,43160,8326,AIRPORT_86,AIRPORT_59,2506,2581,AC_67,TYPE_B,155,164,1
102341916,43160,8724,AIRPORT_150,AIRPORT_206,2506,2683,AC_97,TYPE_B,162,164,1
102364536,43160,8822,AIRPORT_50,AIRPORT_107,2508,2635,AC_68,TYPE_B,160,164,1
102391337,43160,8970,AIRPORT_228,AIRPORT_77,2509,2631,AC_148,TYPE_B,152,158,1
102360524,43160,8855,AIRPORT_50,AIRPORT_58,2515,2693,AC_8,TYPE_C,192,194,1
102333583,43160,8690,AIRPORT_119,AIRPORT_258,2515,2643,AC_69,TYPE_B,157,164,1
102370585,43160,8755,AIRPORT_57,AIRPORT_247,2516,2648,AC_144,TYPE_C,177,189,2
102378012,43160,8888,AIRPORT_206,AIRPORT_57,2518,2683,AC_116,TYPE_C,187,194,5
102343993,43160,8734,AIRPORT_35,AIRPORT_57,2518,2639,AC_95,TYPE_C,189,194,1
102363094,43160,8816,AIRPORT_263,AIRPORT_107,2523,2612,AC_122,TYPE_B,157,164,1
102327042,43160,8616,AIRPORT_57,AIRPORT_150,2526,2591,AC_15,TYPE_B,157,164,2
102342368,43160,8715,AIRPORT_50,AIRPORT_247,2527,2640,AC_94,TYPE_B,159,164,1
102340254,43160,8253,AIRPORT_232,AIRPORT_228,2530,2611,AC_162,TYPE_C,169,194,1
102362170,43160,8858,AIRPORT_44,AIRPORT_57,2531,2641,AC_106,TYPE_C,188,194,1
102389565,43160,8973,AIRPORT_50,AIRPORT_214,2532,2644,AC_7,TYPE_B,160,164,1
102362800,43160,8832,AIRPORT_206,AIRPORT_50,2532,2681,AC_152,TYPE_D,287,305,5
102353709,43160,8045,AIRPORT_150,AIRPORT_263,2532,2695,AC_81,TYPE_A,128,132,1
102323005,43160,8544,AIRPORT_195,AIRPORT_50,2532,2665,AC_83,TYPE_A,113,132,1
102397599,43160,8307,AIRPORT_57,AIRPORT_250,2532,2668,AC_30,TYPE_A,125,132,2
102363186,43160,8833,AIRPORT_50,AIRPORT_206,2535,2678,AC_82,TYPE_A,124,132,1
102397624,43160,8036,AIRPORT_145,AIRPORT_242,2536,2621,AC_98,TYPE_B,137,164,1
102339341,43160,8222,AIRPORT_86,AIRPORT_196,2536,2666,AC_93,TYPE_B,157,164,1
102395901,43160,8141,AIRPORT_289,AIRPORT_196,2542,2622,AC_80,TYPE_A,111,132,1
102373746,43160,8799,AIRPORT_258,AIRPORT_45,2546,2644,AC_130,TYPE_C,147,189,1
102376974,43160,8874,AIRPORT_315,AIRPORT_59,2549,2661,AC_117,TYPE_C,187,194,1
102344787,43160,8735,AIRPORT_57,AIRPORT_35,2549,2671,AC_90,TYPE_C,172,194,2
102332190,43160,8673,AIRPORT_311,AIRPORT_158,2551,2657,AC_141,TYPE_C,176,189,1
102369834,43160,8760,AIRPORT_269,AIRPORT_50,2557,2758,AC_19,TYPE_B,143,164,1
102343833,43160,8726,AIRPORT_283,AIRPORT_119,2559,2723,AC_129,TYPE_C,182,189,1
102338640,43160,8233,AIRPORT_298,AIRPORT_291,2559,2630,AC_145,TYPE_B,151,158,1
102352794,43160,8008,AIRPORT_263,AIRPORT_50,2562,2702,AC_149,TYPE_B,152,164,1
102310908,43160,8813,AIRPORT_293,AIRPORT_68,2570,2633,AC_159,TYPE_B,163,164,1
102397695,43160,8291,AIRPORT_290,AIRPORT_53,2570,2773,AC_13,TYPE_B,90,164,1
102366115,43160,8820,AIRPORT_50,AIRPORT_313,2573,2681,AC_84,TYPE_A,120,132,1
102322964,43160,8534,AIRPORT_184,AIRPORT_167,2576,2649,AC_61,TYPE_A,113,132,1
102396994,43160,8939,AIRPORT_269,AIRPORT_2,2576,2629,AC_124,TYPE_B,124,164,1
102397554,43160,8374,AIRPORT_292,AIRPORT_150,2576,2687,AC_20,TYPE_B,133,164,1
102360448,43160,8861,AIRPORT_57,AIRPORT_263,2578,2702,AC_73,TYPE_B,162,164,2
102383832,43160,8912,AIRPORT_107,AIRPORT_57,2579,2740,AC_91,TYPE_C,189,194,5
102312385,43160,8864,AIRPORT_290,AIRPORT_50,2582,2642,AC_153,TYPE_B,154,164,1
102377300,43160,8879,AIRPORT_50,AIRPORT_98,2583,2681,AC_133,TYPE_B,159,164,1
102317811,43160,8526,AIRPORT_269,AIRPORT_57,2585,2767,AC_155,TYPE_B,150,158,1
102348701,43160,8126,AIRPORT_232,AIRPORT_119,2588,2699,AC_138,TYPE_C,184,189,1
102371158,43160,8761,AIRPORT_150,AIRPORT_285,2589,2730,AC_102,TYPE_B,155,164,1
102315400,43160,8411,AIRPORT_247,AIRPORT_214,2590,2754,AC_9,TYPE_B,159,164,1
102355462,43160,8354,AIRPORT_26,AIRPORT_145,2592,2680,AC_132,TYPE_B,159,164,1
102396944,43160,8177,AIRPORT_50,AIRPORT_195,2593,2691,AC_109,TYPE_C,191,194,1
102367627,43160,8757,AIRPORT_57,AIRPORT_247,2593,2719,AC_50,TYPE_D,277,301,2
102347300,43160,8107,AIRPORT_59,AIRPORT_250,2595,2653,AC_14,TYPE_B,154,164,1
102354804,43160,8304,AIRPORT_119,AIRPORT_206,2596,2691,AC_12,TYPE_B,129,164,1
102333520,43160,8683,AIRPORT_290,AIRPORT_273,2597,2645,AC_75,TYPE_A,113,132,1
102385027,43160,8935,AIRPORT_50,AIRPORT_107,2598,2708,AC_74,TYPE_A,130,132,1
102314776,43160,8455,AIRPORT_107,AIRPORT_196,2601,2753,AC_11,TYPE_B,140,164,5
102350588,43160,602,AIRPORT_183,AIRPORT_57,2603,3235,AC_88,TYPE_D,254,274,1
102383760,43160,8906,AIRPORT_306,AIRPORT_57,2605,2759,AC_160,TYPE_C,178,194,1
102372285,43160,8787,AIRPORT_50,AIRPORT_248,2605,2706,AC_140,TYPE_C,180,189,1
102369891,43160,8776,AIRPORT_184,AIRPORT_107,2606,2739,AC_78,TYPE_A,130,132,1
102395614,43160,8174,AIRPORT_195,AIRPORT_57,2606,2748,AC_29,TYPE_A,119,132,1
102369385,43160,8770,AIRPORT_282,AIRPORT_290,2606,2671,AC_85,TYPE_A,123,132,1
102338147,43160,8208,AIRPORT_258,AIRPORT_119,2607,2719,AC_5,TYPE_B,124,164,1
102353144,43160,8020,AIRPORT_108,AIRPORT_57,2607,2705,AC_38,TYPE_B,159,164,1
102374706,43160,8794,AIRPORT_50,AIRPORT_35,2610,2705,AC_161,TYPE_C,181,194,1
102396932,43160,8976,AIRPORT_292,AIRPORT_269,2613,2757,AC_55,TYPE_A,124,132,1
102352950,43160,8088,AIRPORT_147,AIRPORT_57,2613,2888,AC_154,TYPE_B,144,158,1
102351332,43160,8079,AIRPORT_57,AIRPORT_139,2616,2827,AC_112,TYPE_C,192,194,2
102389140,43160,8968,AIRPORT_68,AIRPORT_50,2618,2795,AC_114,TYPE_B,144,164,1
102340675,43160,8216,AIRPORT_44,AIRPORT_150,2621,2759,AC_142,TYPE_B,160,164,1
102376303,43160,8891,AIRPORT_57,AIRPORT_206,2626,2760,AC_119,TYPE_B,143,164,2
102334620,43160,8685,AIRPORT_108,AIRPORT_119,2627,2823,AC_150,TYPE_C,165,189,1
102364072,43160,8826,AIRPORT_281,AIRPORT_247,2632,2779,AC_120,TYPE_B,159,164,1
102327603,43160,8598,AIRPORT_268,AIRPORT_150,2633,2782,AC_6,TYPE_B,142,164,1
102356156,43160,8257,AIRPORT_57,AIRPORT_263,2633,2765,AC_77,TYPE_A,131,132,2
102386853,43160,8952,AIRPORT_291,AIRPORT_108,2634,2715,AC_10,TYPE_C,173,194,1
102381807,43160,8916,AIRPORT_250,AIRPORT_57,2636,2796,AC_108,TYPE_C,183,194,1
102323318,43160,8568,AIRPORT_263,AIRPORT_119,2645,2744,AC_157,TYPE_C,181,189,1
102316147,43160,8504,AIRPORT_293,AIRPORT_119,2646,2777,AC_24,TYPE_C,190,194,1
102361971,43160,8843,AIRPORT_258,AIRPORT_119,2655,2767,AC_105,TYPE_C,172,194,1
102313703,43160,8386,AIRPORT_167,AIRPORT_107,2655,2803,AC_18,TYPE_B,104,164,1
102326668,43160,8586,AIRPORT_195,AIRPORT_57,2660,2800,AC_121,TYPE_C,160,194,1
102357678,43160,8326,AIRPORT_59,AIRPORT_119,2662,2798,AC_67,TYPE_B,149,164,1
102396185,43160,8966,AIRPORT_214,AIRPORT_57,2662,2826,AC_103,TYPE_C,179,194,5
102334718,43160,8706,AIRPORT_248,AIRPORT_57,2663,2784,AC_16,TYPE_C,187,194,1
102372862,43160,8808,AIRPORT_293,AIRPORT_150,2664,2816,AC_63,TYPE_A,123,132,1
102314483,43160,8375,AIRPORT_57,AIRPORT_145,2667,2760,AC_25,TYPE_C,180,194,2
102331770,43160,8631,AIRPORT_57,AIRPORT_107,2669,2793,AC_131,TYPE_D,247,274,2
102377944,43160,8894,AIRPORT_206,AIRPORT_57,2669,2826,AC_37,TYPE_B,168,164,5
102312880,43160,8366,AIRPORT_268,AIRPORT_150,2669,2815,AC_96,TYPE_B,158,164,1
102397008,43160,8940,AIRPORT_2,AIRPORT_269,2671,2737,AC_124,TYPE_B,135,164,1
102378077,43160,8876,AIRPORT_268,AIRPORT_107,2680,2785,AC_107,TYPE_B,134,164,1
102359538,43160,8840,AIRPORT_195,AIRPORT_50,2681,2810,AC_113,TYPE_B,127,164,1
102391593,43160,8970,AIRPORT_77,AIRPORT_57,2684,2791,AC_148,TYPE_B,153,158,1
102311223,43160,8814,AIRPORT_68,AIRPORT_293,2685,2751,AC_159,TYPE_B,131,164,1
102323727,43160,8535,AIRPORT_107,AIRPORT_158,2687,2825,AC_122,TYPE_B,147,164,5
102382694,43160,8904,AIRPORT_125,AIRPORT_57,2689,2909,AC_123,TYPE_B,113,164,1
102341479,43160,8730,AIRPORT_192,AIRPORT_119,2691,2848,AC_151,TYPE_C,178,189,1
102395844,43160,8142,AIRPORT_196,AIRPORT_289,2691,2784,AC_80,TYPE_A,84,132,1
102335256,43160,8692,AIRPORT_167,AIRPORT_57,2693,2755,AC_61,TYPE_A,120,132,1
102337270,43160,8254,AIRPORT_228,AIRPORT_232,2699,2793,AC_162,TYPE_C,166,194,1
102385944,43160,8954,AIRPORT_44,AIRPORT_107,2700,2776,AC_127,TYPE_B,156,164,1
102379624,43160,8890,AIRPORT_206,AIRPORT_57,2702,2854,AC_76,TYPE_A,136,132,5
102333819,43160,8684,AIRPORT_273,AIRPORT_290,2702,2753,AC_75,TYPE_A,124,132,1
102369505,43160,8752,AIRPORT_98,AIRPORT_57,2704,2828,AC_111,TYPE_C,191,194,1
102377415,43160,8893,AIRPORT_57,AIRPORT_206,2707,2851,AC_22,TYPE_B,160,164,2
102397686,43160,8057,AIRPORT_50,AIRPORT_44,2707,2781,AC_153,TYPE_B,145,164,1
102383946,43160,8920,AIRPORT_107,AIRPORT_57,2710,2869,AC_68,TYPE_B,160,164,5
102332978,43160,8678,AIRPORT_291,AIRPORT_290,2711,2869,AC_79,TYPE_A,119,132,1
102357179,43160,8273,AIRPORT_35,AIRPORT_139,2712,2897,AC_92,TYPE_B,126,164,1
102374293,43160,8800,AIRPORT_45,AIRPORT_258,2717,2822,AC_130,TYPE_C,158,189,1
102380937,43160,8922,AIRPORT_242,AIRPORT_50,2717,2848,AC_56,TYPE_A,124,132,1
102373444,43160,8809,AIRPORT_50,AIRPORT_110,2720,2937,AC_72,TYPE_C,146,194,1
102338907,43160,8234,AIRPORT_291,AIRPORT_298,2722,2799,AC_145,TYPE_B,130,158,1
102332457,43160,8673,AIRPORT_158,AIRPORT_247,2725,2815,AC_141,TYPE_C,168,189,1
102391378,43160,8987,AIRPORT_57,AIRPORT_292,2725,2803,AC_64,TYPE_A,129,132,2
102339857,43160,8222,AIRPORT_196,AIRPORT_150,2729,2796,AC_93,TYPE_B,151,164,1
102340868,43160,8244,AIRPORT_291,AIRPORT_150,2730,2897,AC_115,TYPE_B,148,164,1
102356235,43160,8354,AIRPORT_145,AIRPORT_263,2734,2847,AC_132,TYPE_B,158,164,1
102325993,43160,8596,AIRPORT_290,AIRPORT_119,2735,2891,AC_156,TYPE_C,166,189,1
102327764,43160,8588,AIRPORT_269,AIRPORT_290,2739,2907,AC_28,TYPE_A,124,132,1
102347581,43160,8108,AIRPORT_250,AIRPORT_59,2740,2798,AC_14,TYPE_B,148,164,1
102384253,43160,8934,AIRPORT_281,AIRPORT_57,2741,2898,AC_23,TYPE_B,147,164,1
102377849,43160,8880,AIRPORT_98,AIRPORT_50,2742,2856,AC_133,TYPE_B,160,164,1
102328268,43160,8582,AIRPORT_119,AIRPORT_107,2746,2928,AC_143,TYPE_B,160,164,1
102323149,43160,8554,AIRPORT_50,AIRPORT_150,2750,2818,AC_126,TYPE_B,135,164,1
102334132,43160,8690,AIRPORT_258,AIRPORT_290,2751,2843,AC_69,TYPE_B,156,164,1
102314305,43160,8372,AIRPORT_45,AIRPORT_57,2755,3004,AC_60,TYPE_A,122,134,1
102369447,43160,8770,AIRPORT_290,AIRPORT_57,2757,2834,AC_85,TYPE_A,118,132,1
102313872,43160,8394,AIRPORT_41,AIRPORT_50,2761,2995,AC_139,TYPE_C,169,189,1
102345246,43160,8742,AIRPORT_35,AIRPORT_50,2763,2883,AC_90,TYPE_C,174,194,1
102354445,43160,8092,AIRPORT_139,AIRPORT_50,2764,2960,AC_89,TYPE_C,192,194,1
102324450,43160,8571,AIRPORT_263,AIRPORT_196,2766,2949,AC_66,TYPE_B,134,164,1
102390338,43160,8974,AIRPORT_214,AIRPORT_50,2768,2912,AC_7,TYPE_B,138,164,5
102315274,43160,8401,AIRPORT_247,AIRPORT_206,2768,2986,AC_94,TYPE_B,161,164,1
102350004,43160,8051,AIRPORT_57,AIRPORT_26,2769,2872,AC_116,TYPE_C,186,194,2
102397604,43160,8308,AIRPORT_250,AIRPORT_57,2772,2945,AC_30,TYPE_A,114,132,1
102331247,43160,8628,AIRPORT_285,AIRPORT_57,2778,2940,AC_62,TYPE_A,120,132,1
102332136,43160,8647,AIRPORT_214,AIRPORT_235,2790,3005,AC_52,TYPE_D,282,301,5
102397011,43160,8940,AIRPORT_269,AIRPORT_57,2792,2976,AC_124,TYPE_B,160,164,1
102372857,43160,8788,AIRPORT_248,AIRPORT_50,2792,2910,AC_140,TYPE_C,175,189,1
102387609,43160,8952,AIRPORT_108,AIRPORT_50,2796,2874,AC_10,TYPE_C,148,194,1
102345323,43160,8736,AIRPORT_35,AIRPORT_57,2803,2928,AC_161,TYPE_C,189,194,1
102366384,43160,8820,AIRPORT_313,AIRPORT_206,2804,2906,AC_84,TYPE_A,115,132,1
102311327,43160,8814,AIRPORT_293,AIRPORT_57,2805,2957,AC_159,TYPE_B,137,164,1
102371148,43160,8756,AIRPORT_247,AIRPORT_57,2805,2942,AC_144,TYPE_C,184,189,1
102360798,43160,8856,AIRPORT_58,AIRPORT_50,2808,2980,AC_8,TYPE_C,192,194,1
102385586,43160,8936,AIRPORT_107,AIRPORT_50,2810,2946,AC_78,TYPE_A,125,132,5
102396955,43160,8178,AIRPORT_195,AIRPORT_50,2811,2950,AC_109,TYPE_C,181,194,1
102324339,43160,8594,AIRPORT_59,AIRPORT_50,2812,2936,AC_117,TYPE_C,174,194,1
102358516,43160,8844,AIRPORT_119,AIRPORT_258,2813,2930,AC_157,TYPE_C,179,189,1
102368176,43160,8758,AIRPORT_247,AIRPORT_57,2816,2960,AC_50,TYPE_D,298,301,1
102383662,43160,8919,AIRPORT_57,AIRPORT_107,2819,2950,AC_100,TYPE_B,160,164,2
102376848,43160,8892,AIRPORT_206,AIRPORT_57,2827,2996,AC_134,TYPE_B,161,164,5
102363754,43160,8834,AIRPORT_206,AIRPORT_50,2831,2978,AC_82,TYPE_A,131,132,5
102367233,43160,8762,AIRPORT_285,AIRPORT_150,2834,3002,AC_102,TYPE_B,147,164,1
102339176,43160,8234,AIRPORT_298,AIRPORT_57,2834,2945,AC_145,TYPE_B,149,158,1
102397700,43160,8292,AIRPORT_53,AIRPORT_290,2835,2998,AC_13,TYPE_B,162,164,1
102341361,43160,8723,AIRPORT_206,AIRPORT_150,2836,3031,AC_97,TYPE_B,116,164,5
102315463,43160,8412,AIRPORT_214,AIRPORT_247,2839,3015,AC_9,TYPE_B,163,164,5
102370386,43160,8760,AIRPORT_50,AIRPORT_247,2845,2963,AC_19,TYPE_B,162,164,1
102349748,43160,8046,AIRPORT_263,AIRPORT_150,2849,3025,AC_81,TYPE_A,114,132,1
102337286,43160,8254,AIRPORT_232,AIRPORT_57,2854,2992,AC_162,TYPE_C,178,194,1
102314860,43160,8456,AIRPORT_196,AIRPORT_107,2855,2966,AC_11,TYPE_B,162,164,1
102314525,43160,8376,AIRPORT_145,AIRPORT_57,2857,2981,AC_25,TYPE_C,163,194,1
102356404,43160,8258,AIRPORT_263,AIRPORT_57,2863,3021,AC_77,TYPE_A,110,132,1
102354538,43160,8303,AIRPORT_206,AIRPORT_119,2863,2958,AC_12,TYPE_B,159,164,5
102329709,43160,8668,AIRPORT_57,AIRPORT_150,2865,2933,AC_61,TYPE_A,124,132,2
102397705,43160,8058,AIRPORT_44,AIRPORT_50,2867,2965,AC_153,TYPE_B,145,164,1
102389693,43160,8968,AIRPORT_50,AIRPORT_150,2870,2937,AC_114,TYPE_B,145,164,1
102391669,43160,8988,AIRPORT_292,AIRPORT_57,2870,2954,AC_64,TYPE_A,126,132,1
102383089,43160,8925,AIRPORT_57,AIRPORT_110,2876,3095,AC_104,TYPE_C,176,194,2
102347847,43160,8108,AIRPORT_59,AIRPORT_150,2878,3038,AC_14,TYPE_B,161,164,1
102374854,43160,8800,AIRPORT_258,AIRPORT_247,2880,3078,AC_130,TYPE_C,142,189,1
102329220,43160,8667,AIRPORT_150,AIRPORT_57,2885,2955,AC_63,TYPE_A,125,132,1
102351822,43160,8080,AIRPORT_139,AIRPORT_57,2887,3074,AC_112,TYPE_C,192,194,1
102320245,43160,8536,AIRPORT_158,AIRPORT_107,2892,3003,AC_122,TYPE_B,163,164,1
102397614,43160,8030,AIRPORT_242,AIRPORT_290,2893,3051,AC_98,TYPE_B,137,164,1
102331789,43160,8631,AIRPORT_107,AIRPORT_163,2894,3562,AC_131,TYPE_D,103,274,5
102378398,43160,8880,AIRPORT_50,AIRPORT_290,2918,2971,AC_133,TYPE_B,163,164,1
102350564,43160,8052,AIRPORT_26,AIRPORT_57,2920,3022,AC_116,TYPE_C,178,194,1
102360746,43160,8862,AIRPORT_263,AIRPORT_57,2936,3089,AC_132,TYPE_B,127,164,1
102351721,43161,610,AIRPORT_240,AIRPORT_57,2977,3404,AC_51,TYPE_D,253,301,1
102358779,43160,8844,AIRPORT_258,AIRPORT_57,2988,3128,AC_157,TYPE_C,178,189,1
102351186,43161,605,AIRPORT_50,AIRPORT_245,3000,3609,AC_152,TYPE_D,213,305,1
102324980,43160,8572,AIRPORT_196,AIRPORT_263,3004,3171,AC_66,TYPE_B,151,164,1
102357226,43161,8274,AIRPORT_139,AIRPORT_35,3029,3199,AC_92,TYPE_B,137,164,1
102373996,43161,8810,AIRPORT_110,AIRPORT_50,3030,3221,AC_72,TYPE_C,184,194,1
102328638,43161,8648,AIRPORT_235,AIRPORT_214,3103,3380,AC_52,TYPE_D,288,301,1
102383371,43161,8926,AIRPORT_110,AIRPORT_57,3184,3373,AC_104,TYPE_C,187,194,1
102396598,43161,8259,AIRPORT_57,AIRPORT_250,3252,3376,AC_160,TYPE_C,185,194,2
102325576,43161,8573,AIRPORT_57,AIRPORT_132,3255,3354,AC_77,TYPE_A,108,132,2
102396182,43161,8547,AIRPORT_57,AIRPORT_206,3258,3382,AC_106,TYPE_C,176,194,2
102316183,43161,8507,AIRPORT_50,AIRPORT_258,3261,3368,AC_89,TYPE_C,179,194,1
102397650,43161,8053,AIRPORT_150,AIRPORT_44,3262,3387,AC_6,TYPE_B,155,164,1
102355949,43161,8315,AIRPORT_107,AIRPORT_88,3263,3325,AC_100,TYPE_B,106,164,5
102337098,43161,8219,AIRPORT_50,AIRPORT_283,3264,3325,AC_56,TYPE_A,121,132,1
102357524,43161,8317,AIRPORT_50,AIRPORT_44,3268,3340,AC_113,TYPE_B,157,164,1
102392854,43161,8995,AIRPORT_57,AIRPORT_106,3270,3376,AC_161,TYPE_C,188,194,2
102325420,43161,8603,AIRPORT_290,AIRPORT_177,3271,3434,AC_79,TYPE_A,125,132,1
102375545,43161,8896,AIRPORT_206,AIRPORT_57,3272,3431,AC_119,TYPE_B,157,164,5
102337757,43161,8251,AIRPORT_107,AIRPORT_50,3276,3415,AC_18,TYPE_B,151,164,5
102357477,43161,8274,AIRPORT_35,AIRPORT_150,3277,3400,AC_92,TYPE_B,156,164,1
102323929,43161,8555,AIRPORT_57,AIRPORT_174,3285,3422,AC_123,TYPE_B,131,164,2
102397584,43161,8635,AIRPORT_150,AIRPORT_132,3287,3331,AC_61,TYPE_A,109,132,1
102371027,43161,8773,AIRPORT_57,AIRPORT_196,3288,3380,AC_159,TYPE_B,150,164,2
102349628,43161,8207,AIRPORT_119,AIRPORT_258,3288,3405,AC_5,TYPE_B,144,164,1
102391992,43161,8983,AIRPORT_50,AIRPORT_192,3290,3407,AC_117,TYPE_C,182,194,1
102355291,43161,8255,AIRPORT_57,AIRPORT_63,3290,3327,AC_62,TYPE_A,109,132,2
102379173,43161,8877,AIRPORT_57,AIRPORT_126,3293,3378,AC_23,TYPE_B,146,164,2
102342767,43161,8725,AIRPORT_119,AIRPORT_283,3294,3478,AC_129,TYPE_C,180,189,1
102323588,43161,8569,AIRPORT_57,AIRPORT_311,3295,3355,AC_60,TYPE_A,129,134,2
102380622,43161,8907,AIRPORT_50,AIRPORT_108,3296,3354,AC_82,TYPE_A,127,132,1
102339469,43161,8241,AIRPORT_289,AIRPORT_145,3296,3408,AC_80,TYPE_A,120,132,1
102363617,43161,8817,AIRPORT_150,AIRPORT_167,3300,3341,AC_81,TYPE_A,117,132,1
102317670,43161,8516,AIRPORT_206,AIRPORT_50,3301,3448,AC_84,TYPE_A,115,132,5
102348998,43161,8139,AIRPORT_57,AIRPORT_14,3302,3467,AC_145,TYPE_B,149,158,2
102365194,43161,8829,AIRPORT_50,AIRPORT_206,3302,3424,AC_10,TYPE_C,173,194,1
102381092,43161,8899,AIRPORT_247,AIRPORT_159,3304,3386,AC_9,TYPE_B,161,164,1
102359396,43161,8859,AIRPORT_119,AIRPORT_199,3307,3396,AC_12,TYPE_B,77,164,1
102318703,43161,8513,AIRPORT_150,AIRPORT_50,3308,3372,AC_115,TYPE_B,156,164,1
102313155,43161,8369,AIRPORT_57,AIRPORT_263,3310,3444,AC_144,TYPE_C,185,189,2
102317569,43161,8511,AIRPORT_290,AIRPORT_295,3311,3393,AC_75,TYPE_A,115,132,1
