ID,date,flight,port1,port2,time1,time2,cID,ctype,pas,seats,wt
102387547,2018-03-03  00:00:00,3U8959,AIRPORT_50,AIRPORT_145,2018-03-03  07:40:00,2018-03-03  08:59:00,AC_139,TYPE_C,187,189,1
102362631,2018-03-03  00:00:00,3U8825,AIRPORT_247,AIRPORT_281,2018-03-03  07:41:00,2018-03-03  09:42:00,AC_120,TYPE_B,163,164,1
102388075,2018-03-03  00:00:00,3U8947,AIRPORT_150,AIRPORT_258,2018-03-03  07:43:00,2018-03-03  10:24:00,AC_93,TYPE_B,148,164,1
102392387,2018-03-03  00:00:00,3U8971,AIRPORT_50,AIRPORT_214,2018-03-03  07:44:00,2018-03-03  09:35:00,AC_8,TYPE_C,191,194,1
102361365,2018-03-03  00:00:00,3U8857,AIRPORT_57,AIRPORT_44,2018-03-03  07:45:00,2018-03-03  09:16:00,AC_106,TYPE_C,185,194,2
102362833,2018-03-03  00:00:00,3U8821,AIRPORT_107,AIRPORT_50,2018-03-03  07:46:00,2018-03-03  10:04:00,AC_107,TYPE_B,153,164,5
102371245,2018-03-03  00:00:00,3U8795,AIRPORT_50,AIRPORT_283,2018-03-03  07:52:00,2018-03-03  09:01:00,AC_83,TYPE_A,124,132,1
102368028,2018-03-03  00:00:00,3U8775,AIRPORT_107,AIRPORT_184,2018-03-03  07:56:00,2018-03-03  10:33:00,AC_56,TYPE_A,120,132,5
102317014,2018-03-03  00:00:00,3U8509,AIRPORT_50,AIRPORT_44,2018-03-03  07:56:00,2018-03-03  09:20:00,AC_112,TYPE_C,193,194,1
102335608,2018-03-03  00:00:00,3U8701,AIRPORT_57,AIRPORT_248,2018-03-03  07:59:00,2018-03-03  10:04:00,AC_60,TYPE_A,123,134,2
102392584,2018-03-03  00:00:00,3U8961,AIRPORT_57,AIRPORT_214,2018-03-03  07:59:00,2018-03-03  10:15:00,AC_103,TYPE_C,175,194,2
102362724,2018-03-03  00:00:00,3U8839,AIRPORT_50,AIRPORT_195,2018-03-03  08:00:00,2018-03-03  09:37:00,AC_113,TYPE_B,163,164,1
102345200,2018-03-03  00:00:00,3U8729,AIRPORT_119,AIRPORT_192,2018-03-03  08:01:00,2018-03-03  10:48:00,AC_151,TYPE_C,151,189,1
102335526,2018-03-03  00:00:00,3U8693,AIRPORT_57,AIRPORT_177,2018-03-03  08:07:00,2018-03-03  09:44:00,AC_79,TYPE_A,128,132,2
102331732,2018-03-03  00:00:00,3U8661,AIRPORT_57,AIRPORT_150,2018-03-03  08:09:00,2018-03-03  09:12:00,AC_22,TYPE_B,148,164,2
102321516,2018-03-03  00:00:00,3U8553,AIRPORT_150,AIRPORT_50,2018-03-03  08:13:00,2018-03-03  09:18:00,AC_126,TYPE_B,153,164,1
102372990,2018-03-03  00:00:00,3U8799,AIRPORT_247,AIRPORT_258,2018-03-03  08:15:00,2018-03-03  11:25:00,AC_130,TYPE_C,173,189,1
102389511,2018-03-03  00:00:00,3U8985,AIRPORT_57,AIRPORT_283,2018-03-03  08:17:00,2018-03-03  09:53:00,AC_78,TYPE_A,124,132,2
102314181,2018-03-03  00:00:00,3U8385,AIRPORT_107,AIRPORT_167,2018-03-03  08:18:00,2018-03-03  11:24:00,AC_12,TYPE_B,152,164,5
102341145,2018-03-03  00:00:00,3U8245,AIRPORT_150,AIRPORT_106,2018-03-03  08:18:00,2018-03-03  10:20:00,AC_15,TYPE_B,157,164,1
102381765,2018-03-03  00:00:00,3U8923,AIRPORT_57,AIRPORT_195,2018-03-03  08:19:00,2018-03-03  10:20:00,AC_154,TYPE_B,141,158,2
102328598,2018-03-03  00:00:00,3U8633,AIRPORT_50,AIRPORT_171,2018-03-03  08:21:00,2018-03-03  10:36:00,AC_74,TYPE_A,131,132,1
102315338,2018-03-03  00:00:00,3U8402,AIRPORT_206,AIRPORT_247,2018-03-03  08:25:00,2018-03-03  12:14:00,AC_94,TYPE_B,150,164,5
102372392,2018-03-03  00:00:00,3U8797,AIRPORT_57,AIRPORT_248,2018-03-03  08:26:00,2018-03-03  10:32:00,AC_109,TYPE_C,171,194,2
102328330,2018-03-03  00:00:00,3U8593,AIRPORT_50,AIRPORT_59,2018-03-03  08:26:00,2018-03-03  10:04:00,AC_90,TYPE_C,173,194,1
102365919,2018-03-03  00:00:00,3U8838,AIRPORT_206,AIRPORT_286,2018-03-03  08:26:00,2018-03-03  10:41:00,AC_134,TYPE_B,141,164,5
102388162,2018-03-03  00:00:00,3U8953,AIRPORT_107,AIRPORT_44,2018-03-03  08:30:00,2018-03-03  10:04:00,AC_118,TYPE_B,154,164,5
102318017,2018-03-03  00:00:00,3U8525,AIRPORT_57,AIRPORT_269,2018-03-03  08:33:00,2018-03-03  11:50:00,AC_145,TYPE_B,154,158,2
102313315,2018-03-03  00:00:00,3U8365,AIRPORT_150,AIRPORT_268,2018-03-03  08:35:00,2018-03-03  10:51:00,AC_133,TYPE_B,157,164,1
102374552,2018-03-03  00:00:00,3U8811,AIRPORT_57,AIRPORT_258,2018-03-03  08:44:00,2018-03-03  10:33:00,AC_159,TYPE_B,162,164,2
102342357,2018-03-03  00:00:00,3U8731,AIRPORT_57,AIRPORT_35,2018-03-03  08:46:00,2018-03-03  10:44:00,AC_36,TYPE_C,174,194,2
102372106,2018-03-03  00:00:00,3U8807,AIRPORT_150,AIRPORT_293,2018-03-03  08:47:00,2018-03-03  11:10:00,AC_132,TYPE_B,156,164,1
102329581,2018-03-03  00:00:00,3U8621,AIRPORT_150,AIRPORT_132,2018-03-03  08:50:00,2018-03-03  09:37:00,AC_102,TYPE_B,158,164,1
102329902,2018-03-03  00:00:00,3U8639,AIRPORT_57,AIRPORT_158,2018-03-03  08:50:00,2018-03-03  09:39:00,AC_73,TYPE_B,155,164,2
102326818,2018-03-03  00:00:00,3U8597,AIRPORT_150,AIRPORT_268,2018-03-03  08:50:00,2018-03-03  11:03:00,AC_92,TYPE_B,151,164,1
102312074,2018-03-03  00:00:00,3U8869,AIRPORT_57,AIRPORT_291,2018-03-03  08:55:00,2018-03-03  11:21:00,AC_162,TYPE_C,183,194,2
102326352,2018-03-03  00:00:00,3U8574,AIRPORT_132,AIRPORT_57,2018-03-03  08:57:00,2018-03-03  10:19:00,AC_84,TYPE_A,131,132,1
102364151,2018-03-03  00:00:00,3U8817,AIRPORT_167,AIRPORT_171,2018-03-03  09:00:00,2018-03-03  10:51:00,AC_29,TYPE_A,124,132,1
102368651,2018-03-03  00:00:00,3U8751,AIRPORT_57,AIRPORT_98,2018-03-03  09:01:00,2018-03-03  11:05:00,AC_111,TYPE_C,176,194,2
102378911,2018-03-03  00:00:00,3U8877,AIRPORT_126,AIRPORT_119,2018-03-03  09:02:00,2018-03-03  11:38:00,AC_161,TYPE_C,170,194,1
102324618,2018-03-03  00:00:00,3U8595,AIRPORT_119,AIRPORT_290,2018-03-03  09:03:00,2018-03-03  12:27:00,AC_156,TYPE_C,156,189,1
102396901,2018-03-03  00:00:00,3U8975,AIRPORT_269,AIRPORT_292,2018-03-03  09:04:00,2018-03-03  10:53:00,AC_77,TYPE_A,104,132,1
102334888,2018-03-03  00:00:00,3U8686,AIRPORT_119,AIRPORT_108,2018-03-03  09:07:00,2018-03-03  12:35:00,AC_150,TYPE_C,176,189,1
102379918,2018-03-03  00:00:00,3U8927,AIRPORT_57,AIRPORT_145,2018-03-03  09:08:00,2018-03-03  10:49:00,AC_91,TYPE_C,185,194,2
102333162,2018-03-03  00:00:00,3U8697,AIRPORT_57,AIRPORT_171,2018-03-03  09:10:00,2018-03-03  11:05:00,AC_76,TYPE_A,131,132,2
102354214,2018-03-03  00:00:00,3U8353,AIRPORT_263,AIRPORT_145,2018-03-03  09:12:00,2018-03-03  11:05:00,AC_66,TYPE_B,154,164,1
102368722,2018-03-03  00:00:00,3U8759,AIRPORT_247,AIRPORT_50,2018-03-03  09:18:00,2018-03-03  11:14:00,AC_9,TYPE_B,160,164,1
102369773,2018-03-03  00:00:00,3U8753,AIRPORT_290,AIRPORT_171,2018-03-03  09:20:00,2018-03-03  12:03:00,AC_75,TYPE_A,128,132,1
102319213,2018-03-03  00:00:00,3U8529,AIRPORT_107,AIRPORT_150,2018-03-03  09:21:00,2018-03-03  12:10:00,AC_143,TYPE_B,144,164,5
102351891,2018-03-03  00:00:00,3U8059,AIRPORT_158,AIRPORT_281,2018-03-03  09:23:00,2018-03-03  11:19:00,AC_82,TYPE_A,130,132,1
102315826,2018-03-03  00:00:00,3U8508,AIRPORT_258,AIRPORT_50,2018-03-03  09:26:00,2018-03-03  11:28:00,AC_10,TYPE_C,173,194,1
102380801,2018-03-03  00:00:00,3U8898,AIRPORT_101,AIRPORT_57,2018-03-03  09:28:00,2018-03-03  11:24:00,AC_62,TYPE_A,118,132,1
102333030,2018-03-03  00:00:00,3U8689,AIRPORT_258,AIRPORT_119,2018-03-03  09:29:00,2018-03-03  11:29:00,AC_69,TYPE_B,163,164,1
102321273,2018-03-03  00:00:00,3U8533,AIRPORT_167,AIRPORT_184,2018-03-03  09:31:00,2018-03-03  10:45:00,AC_63,TYPE_A,116,132,1
102314960,2018-03-03  00:00:00,3U8427,AIRPORT_159,AIRPORT_165,2018-03-03  09:33:00,2018-03-03  10:41:00,AC_81,TYPE_A,122,132,1
102361559,2018-03-03  00:00:00,3U8863,AIRPORT_290,AIRPORT_45,2018-03-03  09:33:00,2018-03-03  12:23:00,AC_7,TYPE_B,161,164,1
102375479,2018-03-03  00:00:00,3U8883,AIRPORT_57,AIRPORT_206,2018-03-03  09:34:00,2018-03-03  11:42:00,AC_86,TYPE_D,185,245,2
102319062,2018-03-03  00:00:00,3U8513,AIRPORT_50,AIRPORT_311,2018-03-03  09:40:00,2018-03-03  11:03:00,AC_115,TYPE_B,156,164,1
102335685,2018-03-03  00:00:00,3U8687,AIRPORT_292,AIRPORT_171,2018-03-03  09:41:00,2018-03-03  11:33:00,AC_85,TYPE_A,130,132,1
102397610,2018-03-03  00:00:00,3U8029,AIRPORT_290,AIRPORT_242,2018-03-03  09:47:00,2018-03-03  12:14:00,AC_98,TYPE_B,130,164,1
102362033,2018-03-03  00:00:00,3U8849,AIRPORT_268,AIRPORT_228,2018-03-03  09:50:00,2018-03-03  11:19:00,AC_72,TYPE_C,192,194,1
102367698,2018-03-03  00:00:00,3U8774,AIRPORT_196,AIRPORT_57,2018-03-03  09:54:00,2018-03-03  11:22:00,AC_104,TYPE_C,177,194,1
102365782,2018-03-03  00:00:00,3U8819,AIRPORT_313,AIRPORT_50,2018-03-03  09:54:00,2018-03-03  11:31:00,AC_64,TYPE_A,111,132,1
102395989,2018-03-03  00:00:00,3U8287,AIRPORT_57,AIRPORT_42,2018-03-03  09:57:00,2018-03-03  12:04:00,AC_108,TYPE_C,141,194,2
102380577,2018-03-03  00:00:00,3U8907,AIRPORT_108,AIRPORT_281,2018-03-03  09:57:00,2018-03-03  11:12:00,AC_80,TYPE_A,125,132,1
102371012,2018-03-03  00:00:00,3U8777,AIRPORT_50,AIRPORT_196,2018-03-03  09:59:00,2018-03-03  11:39:00,AC_13,TYPE_B,143,164,1
102332327,2018-03-03  00:00:00,3U8632,AIRPORT_107,AIRPORT_57,2018-03-03  10:00:00,2018-03-03  12:30:00,AC_131,TYPE_D,243,274,5
102375216,2018-03-03  00:00:00,3U8785,AIRPORT_268,AIRPORT_218,2018-03-03  10:00:00,2018-03-03  11:18:00,AC_70,TYPE_B,131,164,1
102392551,2018-03-03  00:00:00,3U8984,AIRPORT_192,AIRPORT_50,2018-03-03  10:01:00,2018-03-03  12:21:00,AC_117,TYPE_C,188,194,1
102313679,2018-03-03  00:00:00,3U8377,AIRPORT_293,AIRPORT_68,2018-03-03  10:06:00,2018-03-03  11:19:00,AC_21,TYPE_B,163,164,1
102396621,2018-03-03  00:00:00,3U8260,AIRPORT_250,AIRPORT_57,2018-03-03  10:07:00,2018-03-03  12:46:00,AC_160,TYPE_C,187,194,1
102338322,2018-03-03  00:00:00,3U8251,AIRPORT_50,AIRPORT_167,2018-03-03  10:10:00,2018-03-03  11:33:00,AC_18,TYPE_B,159,164,1
102316274,2018-03-03  00:00:00,3U8478,AIRPORT_248,AIRPORT_57,2018-03-03  10:11:00,2018-03-03  12:11:00,AC_16,TYPE_C,178,194,1
102328711,2018-03-03  00:00:00,3U8674,AIRPORT_158,AIRPORT_311,2018-03-03  10:11:00,2018-03-03  11:56:00,AC_157,TYPE_C,170,189,1
102331571,2018-03-03  00:00:00,3U8646,AIRPORT_35,AIRPORT_57,2018-03-03  10:12:00,2018-03-03  12:00:00,AC_53,TYPE_D,255,301,1
102388091,2018-03-03  00:00:00,3U8960,AIRPORT_145,AIRPORT_50,2018-03-03  10:14:00,2018-03-03  11:45:00,AC_139,TYPE_C,170,189,1
102373109,2018-03-03  00:00:00,3U8793,AIRPORT_35,AIRPORT_50,2018-03-03  10:17:00,2018-03-03  11:56:00,AC_140,TYPE_C,174,189,1
102393301,2018-03-03  00:00:00,3U8997,AIRPORT_108,AIRPORT_86,2018-03-03  10:18:00,2018-03-03  11:23:00,AC_141,TYPE_C,175,189,1
102384937,2018-03-03  00:00:00,3U8950,AIRPORT_285,AIRPORT_50,2018-03-03  10:18:00,2018-03-03  12:24:00,AC_89,TYPE_C,189,194,1
102371518,2018-03-03  00:00:00,3U8795,AIRPORT_283,AIRPORT_135,2018-03-03  10:19:00,2018-03-03  11:43:00,AC_83,TYPE_A,118,132,1
102318374,2018-03-03  00:00:00,3U8527,AIRPORT_150,AIRPORT_290,2018-03-03  10:21:00,2018-03-03  12:05:00,AC_14,TYPE_B,142,164,1
102347935,2018-03-03  00:00:00,3U8125,AIRPORT_119,AIRPORT_232,2018-03-03  10:23:00,2018-03-03  12:30:00,AC_138,TYPE_C,173,189,1
102320592,2018-03-03  00:00:00,3U8556,AIRPORT_174,AIRPORT_57,2018-03-03  10:25:00,2018-03-03  13:07:00,AC_148,TYPE_B,131,158,1
102331062,2018-03-03  00:00:00,3U8669,AIRPORT_57,AIRPORT_232,2018-03-03  10:25:00,2018-03-03  12:13:00,AC_61,TYPE_A,124,132,2
102360861,2018-03-03  00:00:00,3U8842,AIRPORT_269,AIRPORT_57,2018-03-03  10:26:00,2018-03-03  13:22:00,AC_124,TYPE_B,141,164,1
102320776,2018-03-03  00:00:00,3U8537,AIRPORT_295,AIRPORT_167,2018-03-03  10:27:00,2018-03-03  11:16:00,AC_58,TYPE_A,125,132,1
102388006,2018-03-03  00:00:00,3U8932,AIRPORT_281,AIRPORT_57,2018-03-03  10:30:00,2018-03-03  13:03:00,AC_11,TYPE_B,146,164,1
102330134,2018-03-03  00:00:00,3U8622,AIRPORT_132,AIRPORT_150,2018-03-03  10:30:00,2018-03-03  11:19:00,AC_102,TYPE_B,147,164,1
102322029,2018-03-03  00:00:00,3U8553,AIRPORT_50,AIRPORT_269,2018-03-03  10:32:00,2018-03-03  14:14:00,AC_126,TYPE_B,130,164,1
102343116,2018-03-03  00:00:00,3U8739,AIRPORT_311,AIRPORT_71,2018-03-03  10:32:00,2018-03-03  11:54:00,AC_127,TYPE_B,134,164,1
102319810,2018-03-03  00:00:00,3U8548,AIRPORT_206,AIRPORT_57,2018-03-03  10:37:00,2018-03-03  13:12:00,AC_24,TYPE_C,127,194,5
102311162,2018-03-03  00:00:00,3U8815,AIRPORT_263,AIRPORT_45,2018-03-03  10:38:00,2018-03-03  12:34:00,AC_100,TYPE_B,140,164,1
102397544,2018-03-03  00:00:00,3U8373,AIRPORT_150,AIRPORT_292,2018-03-03  10:42:00,2018-03-03  12:51:00,AC_20,TYPE_B,124,164,1
102342563,2018-03-03  00:00:00,3U8738,AIRPORT_35,AIRPORT_57,2018-03-03  10:46:00,2018-03-03  12:38:00,AC_123,TYPE_B,119,164,1
102361656,2018-03-03  00:00:00,3U8857,AIRPORT_44,AIRPORT_45,2018-03-03  10:46:00,2018-03-03  13:21:00,AC_106,TYPE_C,183,194,1
102358414,2018-03-03  00:00:00,3U8839,AIRPORT_195,AIRPORT_119,2018-03-03  10:47:00,2018-03-03  13:48:00,AC_113,TYPE_B,155,164,1
102362693,2018-03-03  00:00:00,3U8825,AIRPORT_281,AIRPORT_119,2018-03-03  10:48:00,2018-03-03  14:36:00,AC_120,TYPE_B,153,164,1
102336145,2018-03-03  00:00:00,3U8702,AIRPORT_248,AIRPORT_57,2018-03-03  10:49:00,2018-03-03  12:52:00,AC_37,TYPE_B,147,164,1
102317077,2018-03-03  00:00:00,3U8510,AIRPORT_44,AIRPORT_50,2018-03-03  10:49:00,2018-03-03  12:18:00,AC_112,TYPE_C,160,194,1
102396187,2018-03-03  00:00:00,3U8992,AIRPORT_107,AIRPORT_57,2018-03-03  10:49:00,2018-03-03  13:20:00,AC_25,TYPE_C,182,194,5
102336578,2018-03-03  00:00:00,3U8694,AIRPORT_177,AIRPORT_57,2018-03-03  10:49:00,2018-03-03  12:19:00,AC_28,TYPE_A,58,132,1
102311936,2018-03-03  00:00:00,3U8866,AIRPORT_192,AIRPORT_150,2018-03-03  10:51:00,2018-03-03  13:44:00,AC_142,TYPE_B,145,164,1
102383127,2018-03-03  00:00:00,3U8918,AIRPORT_291,AIRPORT_150,2018-03-03  10:51:00,2018-03-03  13:47:00,AC_114,TYPE_B,160,164,1
102389734,2018-03-03  00:00:00,3U8985,AIRPORT_283,AIRPORT_198,2018-03-03  10:53:00,2018-03-03  11:54:00,AC_78,TYPE_A,115,132,1
102321998,2018-03-03  00:00:00,3U8567,AIRPORT_263,AIRPORT_311,2018-03-03  10:53:00,2018-03-03  13:10:00,AC_144,TYPE_C,179,189,1
102365741,2018-03-03  00:00:00,3U8830,AIRPORT_206,AIRPORT_50,2018-03-03  10:53:00,2018-03-03  13:22:00,AC_121,TYPE_C,150,194,5
102331141,2018-03-03  00:00:00,3U8658,AIRPORT_171,AIRPORT_57,2018-03-03  10:53:00,2018-03-03  12:33:00,AC_55,TYPE_A,130,132,1
102369971,2018-03-03  00:00:00,3U8771,AIRPORT_57,AIRPORT_311,2018-03-03  10:54:00,2018-03-03  12:04:00,AC_119,TYPE_B,160,164,2
102312730,2018-03-03  00:00:00,3U8370,AIRPORT_263,AIRPORT_57,2018-03-03  10:56:00,2018-03-03  13:31:00,AC_95,TYPE_C,188,194,1
102351250,2018-03-03  00:00:00,3U8019,AIRPORT_57,AIRPORT_108,2018-03-03  11:04:00,2018-03-03  12:30:00,AC_35,TYPE_C,186,194,2
102363119,2018-03-03  00:00:00,3U8821,AIRPORT_50,AIRPORT_292,2018-03-03  11:08:00,2018-03-03  12:58:00,AC_107,TYPE_B,151,164,1
102388662,2018-03-03  00:00:00,3U8972,AIRPORT_214,AIRPORT_50,2018-03-03  11:09:00,2018-03-03  13:31:00,AC_8,TYPE_C,181,194,5
102347111,2018-03-03  00:00:00,3U8117,AIRPORT_150,AIRPORT_195,2018-03-03  11:10:00,2018-03-03  13:27:00,AC_22,TYPE_B,153,164,1
102326200,2018-03-03  00:00:00,3U8604,AIRPORT_177,AIRPORT_290,2018-03-03  11:12:00,2018-03-03  13:41:00,AC_79,TYPE_A,76,132,1
102373293,2018-03-03  00:00:00,3U8782,AIRPORT_248,AIRPORT_50,2018-03-03  11:14:00,2018-03-03  13:03:00,AC_60,TYPE_A,129,134,1
102345905,2018-03-03  00:00:00,3U8207,AIRPORT_258,AIRPORT_242,2018-03-03  11:16:00,2018-03-03  13:30:00,AC_5,TYPE_B,153,164,1
102343211,2018-03-03  00:00:00,3U8717,AIRPORT_184,AIRPORT_292,2018-03-03  11:18:00,2018-03-03  12:32:00,AC_149,TYPE_B,143,164,1
102330165,2018-03-03  00:00:00,3U8639,AIRPORT_158,AIRPORT_135,2018-03-03  11:19:00,2018-03-03  13:01:00,AC_73,TYPE_B,160,164,1
102384827,2018-03-03  00:00:00,3U8953,AIRPORT_44,AIRPORT_269,2018-03-03  11:19:00,2018-03-03  15:07:00,AC_118,TYPE_B,129,164,1
102337078,2018-03-03  00:00:00,3U8246,AIRPORT_106,AIRPORT_150,2018-03-03  11:20:00,2018-03-03  13:50:00,AC_15,TYPE_B,158,164,1
102384287,2018-03-03  00:00:00,3U8948,AIRPORT_258,AIRPORT_150,2018-03-03  11:25:00,2018-03-03  14:04:00,AC_93,TYPE_B,146,164,1
102390470,2018-03-03  00:00:00,3U8969,AIRPORT_57,AIRPORT_77,2018-03-03  11:27:00,2018-03-03  13:07:00,AC_155,TYPE_B,150,158,2
102380258,2018-03-03  00:00:00,3U8896,AIRPORT_57,AIRPORT_289,2018-03-03  11:29:00,2018-03-03  12:23:00,AC_97,TYPE_B,141,164,2
102379522,2018-03-03  00:00:00,3U8882,AIRPORT_206,AIRPORT_57,2018-03-03  11:33:00,2018-03-03  14:09:00,AC_152,TYPE_D,236,305,5
102375313,2018-03-03  00:00:00,3U8811,AIRPORT_258,AIRPORT_68,2018-03-03  11:33:00,2018-03-03  12:21:00,AC_159,TYPE_B,162,164,1
102315072,2018-03-03  00:00:00,3U8428,AIRPORT_165,AIRPORT_159,2018-03-03  11:35:00,2018-03-03  12:58:00,AC_81,TYPE_A,100,132,1
102382522,2018-03-03  00:00:00,3U8924,AIRPORT_195,AIRPORT_57,2018-03-03  11:39:00,2018-03-03  13:47:00,AC_154,TYPE_B,145,158,1
102376638,2018-03-03  00:00:00,3U8885,AIRPORT_57,AIRPORT_206,2018-03-03  11:41:00,2018-03-03  13:47:00,AC_38,TYPE_B,127,164,2
102311898,2018-03-03  00:00:00,3U8873,AIRPORT_59,AIRPORT_315,2018-03-03  11:48:00,2018-03-03  14:05:00,AC_90,TYPE_C,191,194,1
102329635,2018-03-03  00:00:00,3U8634,AIRPORT_171,AIRPORT_50,2018-03-03  11:50:00,2018-03-03  13:54:00,AC_76,TYPE_A,118,132,1
102321837,2018-03-03  00:00:00,3U8533,AIRPORT_184,AIRPORT_195,2018-03-03  11:54:00,2018-03-03  13:55:00,AC_63,TYPE_A,126,132,1
102384450,2018-03-03  00:00:00,3U8927,AIRPORT_145,AIRPORT_192,2018-03-03  11:56:00,2018-03-03  12:50:00,AC_91,TYPE_C,182,194,1
102396073,2018-03-03  00:00:00,3U8695,AIRPORT_57,AIRPORT_171,2018-03-03  11:56:00,2018-03-03  13:53:00,AC_84,TYPE_A,130,132,2
102364755,2018-03-03  00:00:00,3U8818,AIRPORT_171,AIRPORT_167,2018-03-03  11:57:00,2018-03-03  13:35:00,AC_29,TYPE_A,109,132,1
102342636,2018-03-03  00:00:00,3U8732,AIRPORT_35,AIRPORT_57,2018-03-03  12:01:00,2018-03-03  14:02:00,AC_36,TYPE_C,160,194,1
102315980,2018-03-03  00:00:00,3U8503,AIRPORT_119,AIRPORT_293,2018-03-03  12:02:00,2018-03-03  14:26:00,AC_105,TYPE_C,179,194,1
102366478,2018-03-03  00:00:00,3U8838,AIRPORT_286,AIRPORT_150,2018-03-03  12:02:00,2018-03-03  13:32:00,AC_134,TYPE_B,153,164,1
102372659,2018-03-03  00:00:00,3U8798,AIRPORT_248,AIRPORT_57,2018-03-03  12:04:00,2018-03-03  14:06:00,AC_109,TYPE_C,181,194,1
102389066,2018-03-03  00:00:00,3U8962,AIRPORT_214,AIRPORT_57,2018-03-03  12:04:00,2018-03-03  14:52:00,AC_103,TYPE_C,190,194,5
102368777,2018-03-03  00:00:00,3U8775,AIRPORT_184,AIRPORT_171,2018-03-03  12:04:00,2018-03-03  14:25:00,AC_56,TYPE_A,127,132,1
102313378,2018-03-03  00:00:00,3U8365,AIRPORT_268,AIRPORT_45,2018-03-03  12:07:00,2018-03-03  14:26:00,AC_133,TYPE_B,161,164,1
102371469,2018-03-03  00:00:00,3U8786,AIRPORT_218,AIRPORT_268,2018-03-03  12:09:00,2018-03-03  13:40:00,AC_70,TYPE_B,129,164,1
102372371,2018-03-03  00:00:00,3U8807,AIRPORT_293,AIRPORT_228,2018-03-03  12:12:00,2018-03-03  13:51:00,AC_132,TYPE_B,144,164,1
102396912,2018-03-03  00:00:00,3U8975,AIRPORT_292,AIRPORT_26,2018-03-03  12:14:00,2018-03-03  14:55:00,AC_77,TYPE_A,106,132,1
102381409,2018-03-03  00:00:00,3U8908,AIRPORT_281,AIRPORT_108,2018-03-03  12:17:00,2018-03-03  13:32:00,AC_82,TYPE_A,114,132,1
102326631,2018-03-03  00:00:00,3U8577,AIRPORT_167,AIRPORT_145,2018-03-03  12:17:00,2018-03-03  14:30:00,AC_12,TYPE_B,105,164,1
102346617,2018-03-03  00:00:00,3U8181,AIRPORT_98,AIRPORT_268,2018-03-03  12:20:00,2018-03-03  14:53:00,AC_111,TYPE_C,188,194,1
102319604,2018-03-03  00:00:00,3U8514,AIRPORT_311,AIRPORT_50,2018-03-03  12:20:00,2018-03-03  13:50:00,AC_115,TYPE_B,149,164,1
102354900,2018-03-03  00:00:00,3U8353,AIRPORT_145,AIRPORT_26,2018-03-03  12:22:00,2018-03-03  14:05:00,AC_66,TYPE_B,131,164,1
102313983,2018-03-03  00:00:00,3U8378,AIRPORT_68,AIRPORT_293,2018-03-03  12:22:00,2018-03-03  13:30:00,AC_21,TYPE_B,154,164,1
102369279,2018-03-03  00:00:00,3U8759,AIRPORT_50,AIRPORT_269,2018-03-03  12:25:00,2018-03-03  16:06:00,AC_9,TYPE_B,135,164,1
102373748,2018-03-03  00:00:00,3U8799,AIRPORT_258,AIRPORT_45,2018-03-03  12:26:00,2018-03-03  14:17:00,AC_130,TYPE_C,172,189,1
102357364,2018-03-03  00:00:00,3U8358,AIRPORT_98,AIRPORT_263,2018-03-03  12:27:00,2018-03-03  15:34:00,AC_68,TYPE_B,156,164,1
102393513,2018-03-03  00:00:00,3U8998,AIRPORT_86,AIRPORT_108,2018-03-03  12:27:00,2018-03-03  13:40:00,AC_141,TYPE_C,185,189,1
102352739,2018-03-03  00:00:00,3U8060,AIRPORT_281,AIRPORT_158,2018-03-03  12:34:00,2018-03-03  14:50:00,AC_80,TYPE_A,123,132,1
102327076,2018-03-03  00:00:00,3U8597,AIRPORT_268,AIRPORT_119,2018-03-03  12:39:00,2018-03-03  17:27:00,AC_92,TYPE_B,148,164,1
102338250,2018-03-03  00:00:00,3U8221,AIRPORT_150,AIRPORT_196,2018-03-03  12:40:00,2018-03-03  13:59:00,AC_96,TYPE_B,151,164,1
102345463,2018-03-03  00:00:00,3U8729,AIRPORT_192,AIRPORT_98,2018-03-03  12:41:00,2018-03-03  15:09:00,AC_151,TYPE_C,183,189,1
102336462,2018-03-03  00:00:00,3U8703,AIRPORT_57,AIRPORT_248,2018-03-03  12:42:00,2018-03-03  14:45:00,AC_104,TYPE_C,171,194,2
102312236,2018-03-03  00:00:00,3U8870,AIRPORT_291,AIRPORT_57,2018-03-03  12:47:00,2018-03-03  15:17:00,AC_162,TYPE_C,187,194,1
102371563,2018-03-03  00:00:00,3U8796,AIRPORT_135,AIRPORT_283,2018-03-03  12:47:00,2018-03-03  14:19:00,AC_83,TYPE_A,122,132,1
102333757,2018-03-03  00:00:00,3U8698,AIRPORT_171,AIRPORT_57,2018-03-03  12:47:00,2018-03-03  14:27:00,AC_74,TYPE_A,129,132,1
102339396,2018-03-03  00:00:00,3U8252,AIRPORT_167,AIRPORT_50,2018-03-03  12:50:00,2018-03-03  14:04:00,AC_18,TYPE_B,134,164,1
102318545,2018-03-03  00:00:00,3U8525,AIRPORT_269,AIRPORT_143,2018-03-03  12:51:00,2018-03-03  14:36:00,AC_145,TYPE_B,143,158,1
102362564,2018-03-03  00:00:00,3U8850,AIRPORT_228,AIRPORT_268,2018-03-03  12:53:00,2018-03-03  14:42:00,AC_72,TYPE_C,187,194,1
102390011,2018-03-03  00:00:00,3U8986,AIRPORT_198,AIRPORT_283,2018-03-03  12:57:00,2018-03-03  14:13:00,AC_78,TYPE_A,123,132,1
